rating,date,coment_title,coment_description
5,5 septiembre 2017,Imprescindible pernoctar,"Una isla con mucho encanto, que mantiene tradición textil, social, de trabajo conjunto y comunitario... Recomiendo muy sinceramente alojarse y pernoctar al menos una noche (nosotros lo hicimos con la familia Celso, un 10) para sumergirse de lleno en la tradición que se niegan a olvidar. Aprovechad para pasar la noche ahora que hay algún hospedaje. Os permitirá ver las ruinas, la pachamama (precioso atardecer), la playa, los caminos, las vistas y sobretodo la gente de la isla y sus tradiciones. De lo contrario se puede ir a la isla sólo una mañana, comer e irse, teniendo una visión muy pobre del lugar y sin poder ver apenas nada por los horarios exprés de los guías. "
5,5 septiembre 2017,Gente y paisaje lindos,"Es una visita muy agradable. Se puede conocer por 30 soles los Uros y Taquile en un tour de un día. Salen siempre a las 7 de la mañana y regresan tipo 5. Tengo entendido que hay como dormir con la comunidad en la isla y recorrer algunas ruinas. El guía, un habitante de Taquile, nos contó sus costumbre y tradiciones como la del chullo(gorro tejido tradicional) de soltero, casado o autoridad. La vida en la isla funciona muy bien: hay mucha armonía comparado a las ciudades modernas. Sus políticas son más efectivas y el orden reina en el lugar, sin delincuencia ni otros males de occidente. Es lindo saber que comunidades viven así y están orgullosos de ello."
5,4 septiembre 2017,Linda experiencia,"Queda aproximadamente a 2 horas de Puno, navegando por el Lago Titicaca, tiene gran interés cultural, se dedican a la agricultura y ofrecen un turismo comunitario; se destacan en tejidos, donde los hombres son los que tejen y viven con las antiguas leyes de los incas.En la isla pude comer platos típicos del lugar: sopa de quinoa y trucha a la plancha, ¡¡¡exquisitos!!!"
5,4 septiembre 2017,Encantador,"Es muy atractivo los tejidos que realizan en Taquile, la isla tiene una hermosa vista. La cultura de la zona es muy interesante y las personas afectuosas y atentas. definitivamente regresare."
4,3 septiembre 2017,Encantador!!!,"Otro lugar por demás de interesante, comunidades aborígenes habitan esta isla en el interior del lago Titicaca; construcciones y restos pre-incaicos; cultura Tihuanaco.
Bellos paisajes, terrazas pre-incaicas cultivadas en la actualidad.
Perfecto orden y limpieza.
Muy interesante."
5,31 agosto 2017,Preciso lugar,"Lugar perfecto para conocer parte del estilo de vida de la población en el lago Titicaca. Subir las pequeñas colinas nos da una vista panorámica del lago y la isla. La gente es muy cálida y la comida muy deliciosa. Recomiendo ir a la zona sur de la isla, hay mucho menos turistas y es mas tranquilo."
5,31 agosto 2017,Impresionante ,"Un lugar increíble lleno de energía magestuosidad aire puro, sencillamente increíble 😉
Los habitantes son muy cordiales se come una trucha exquisita, eso si son 500 escalones al subir pero vale la pena"
5,27 agosto 2017,Preciosa isla del lago Titicaca ,"La isla está a 35 km de Puno y fuimos en una lancha rápida. Es una isla preciosa, con un precios paisaje y tuvimos la suerte de verla con una luz preciosa. Sus habitantes son estupendos y es muy curioso ver a los hombres tejer y portar gorros de diferentes colores si son casados o solteros. Estaban muy activados cuando fuimos, ya que al día siguiente iba a celebrar una boda comunitaria para 15 parejas. Pintoresco y recomrndable"
2,26 agosto 2017,2 horas de estancia,"Solo dos horas, con el rato que costó llegar. Lo único bueno ver como viven ahí y el lago. Por lo demás un timo."
4,25 agosto 2017,Visita a Isla Taquile,"Lindo lugar, excelentes vistas. Los precios de los tejidos son más caros que en Puno pero vale la pena adquirir algo. La comida en el Salón comunal es muy sencilla, pero por la experiencia y apoyar a la comunidad vale la pena, eso sí, es muy ligera apenas para las horas de regreso en lancha que esperan!"
5,22 agosto 2017,Visita imprescindible ,Visitamos la isla y nos quedamos impresionados por la manera de vivir y la organización social que tienen . Además es un sitio bellísimo en medio del lago . Visita totalmente recomendable
5,19 agosto 2017,A SEGUIR ESCALANDO !!,"Luego de pasar la noche en la isla Amantani, partimos siguiendo la excursión hasta esta hermosa isla, con una vista espectacular desde la altura de sus construcciones, peseo por ellas y almuerzo en una casa típica atendida por la familia, si bien éramos como 20 personas, nos sirvieron en forma conjunta una rica sopa típica y una trucha a la plancha que estaba muy buena.Para rematar. el infaltable mate de coca, que en mi caso supongo que fue el responsable de no tener ningún tipo de problema con la altura.Recomendable paseo."
5,15 agosto 2017,Otra forma de entender la vida,"El traslado en barco desde Puno es muy agradable, las vistas del lago desde lo alto de la isla espectaculares y la gente muy orgullosa de sus costumbres y lo transmiten así al turista"
4,15 agosto 2017,Hermosas vistas,"Como parte del tour que tomamos pudimos ver las costumbres y vestimenta de la gente de la isla. Las vistas son maravillosas, la subida es pesada pero vale la pena."
4,15 agosto 2017,Bello Paisaje,Llegamos a la isla en el fast boat Saminti. Hizimos una caminata de aproximadamente 40 minutos para llegar a una casa donde nos esperaban personas locales con trajes hermosos listos para bailar. Luego del show almorzamos trucha super fresca que estaba riquisima.
3,13 agosto 2017,Linda vista al Lago,"Al principio pense no poder hacer el ascenso desde el Puerto A en donde desembarcamos, pero despacio a mi propio ritmo lo logre, más alentada aun pq tanto ancianos como niños lo hacian. Su plaza central muy comercial, pero lo mas bonitos fueron el paisaje o almorzar con vista al Lago. Dentro del restaurant típico demostraron su música, danza, formas de tejido, con diferentes productos asi como el significado de cada forma de gorro en los hombre o manta en caso de las mujeres. Los mas exquisito el menu en base a Quinua."
4,13 agosto 2017,Recomendable,"Una visita muy agradable, es un paseo corto que te permite ver la orografía de la isla y hacerte una pequeña idea de cómo se vivía allí. Lo único malo es que es un paseo que en España se haría sin despeinarse y allí cuesta bastante debido a la altura, pero se hace despacio sin mayores problemas."
4,10 agosto 2017,Preciosa isla con apariencia de refugio de piratas,"Preciosa esta isla con vistas panorámicas maravillosas y una apariencia como de refugio recóndito de piratas, si tienes imaginación. En la isla de Taquile, de origen quechua, viven básicamente de la pesca y la agricultura. Se caracterizan por el colorido de sus vestimentas y el arraigo inveterado (antiguo, arraigado) por su acervo histórico-cultural. Merece la pena recorrer Taquile, con sus calles escarpadas y esas terrazas agrícolas de tiempos de los incas. Como curiosidad os cuento que fue Taquile una de las últimas ciudades en capitular allá por el siglo XVI antes de que irrumpiera en escena Carlos V para recaer después en manos de Pedro González de Taquila, de quien adopta el nombre la isla. Su modo de subsistencia se basa en la agricultura y la pesca. Por aquí hay un lema de lo más interesante que reza: “No robarás, no mentirás ni serás perezoso”, o lo que viene a ser lo mismo en lengua quechua “Ama sua, ama llulla”.La gente es bastante hospitaria y se respira un ambiente muy acogedor y grato. Los hombres que llevan un sombrero de color rojo son aquellos que están casados. Los de los solteros son blancos, acaso una descripción de su pureza. También hay taquileños que encumbran su testa con sombreros de color negro: en este caso estamos ante un miembro de la justicia, un cargo de autoridad. Por medio de un proceso artesanal de lo más sencillo, en cuestión de minutos, los taquileños fabrican un magnífico champú con una planta local llamada “roque”. Taquile alberga en su seno diversos acicates, como su reputada artesanía, reconocida por la Unesco desde 2005. Motivos de sobra para visitar la isla, sin duda"
5,7 agosto 2017,"hermosa isla, una vista espectacular del Lago Titicaca.","excurcion en lancha por las istas de los Uros y Taquile. un paseo inolvidable por el Lago Titicaca, luego conociendo la Isla Taquile, muy hermosa con una abundante vegetación, un almuerzo muy rico acompañado de baile y su gente maravillosa. una experiencia inolvidable."
5,6 agosto 2017,Hermoso lugar lleno de cultura viva y textiles!,"Fuimos en el segundo día de nuestro tour de 2 días y 1 noche. Se debe hacer una subida bien empinada y cansada para llegar a la Plaza de Armas. En ese lugar se llevaba a cabo una Fiesta Patronal y una Feria de textiles. Las personas son muy amables y atentas con el cliente. Almorzamos trucha (deliciosa) en un restaurante que estaba en lo más alto de la isla, con la gran vista de nevados bolivianos."
4,6 agosto 2017,Entorno muy bonito y ambiente especial,"En la visita nos indicaron que había unas celebraciones que resultaron en una muestra muy colorida de bailes y vestidos propios de la Isla. La subida de 30 minutos merece la pena, ya que las vistas son espectaculares. Puede aprenderse mucho de la artesanía de tejidos que son muy bonitos y de calidad. Comimos en una comunidad local que nos atendió de forma espectacular."
5,6 agosto 2017,Isla cuyos tejidos forman parte del Patrimonio oral e inmaterial de la Humanidad,"Isla sin coches y sin ruidos y con rutas empedradas en muy buen estado que conducen a la plaza de armas o centro neurálgico de la isla, Donde además de un mirador con bellas vistas al lago Titicaca, se ubica un restaurante, la cooperativa de artesanos e incluso una tienda y, sirve de punto de encuentro a los turistas que la visitamos. Tanto a la subida, bastante empinada teniendo en cuenta la altitud ( alrededor de 4000 m) como la bajada, ofrecen impresionantes vistas del lago y de la oreografía de la isla, embellecida aún mas si cabe con los bancales o terrazas construidos para poder cultivar la tierra. Tanto los hombres como las mujeres, utilizan aún una vestimenta muy vistosa e ilustrativa de su estado civil y/o situación sentimental...Ah y son los hombres los que tejen..."
4,5 agosto 2017,Buena vista y muy bonito,"Fuimos en una embarcación rápida que duró una hora y media desde los Uros, al llegar a Taquile podemos disfrutar de unas vistas impresionantes del lago Titicaca y también se pueden apreciar los nevados de Bolivia. Almorzamos ahí, en una comunidad que se organizan de manera rotativa para atender a los turistas. Comimos trucha y caldo de quinua, muy rico todo. "
4,3 agosto 2017,Encantador reducto del folklore andino,"visitamos la isla con la empresa de transportes turísticos soqta suyo, compramos el boleto directamente en el embarcadero. salen diariamente a las 7:40, se visita primero las islas de los uros y luego la isla de Taquile. Es una visita obligada si pasas por Puno."
4,2 agosto 2017,Full Day,"La caminata es bastante exigente debido a la altitud, por lo que sugeriría dejarlo para los últimos días en Puno, luego de haberse aclimatado. Los paisajes son de postal y la comida y atención de primera."
4,1 agosto 2017,Belleza natural y ambiente agradable,"La isla tiene una belleza natural espectacular, con el lago Titicaca siempre de fondo. La gente mantiene su esencia cultural, y además se organizan de forma que aprovechan el dinero del turismo en el interés común; cuando paseamos por las laderas vimos cómo estaban construyendo ellos mismos un camino."
5,31 julio 2017,Linda Vista!,"Increíble! Llegar a la cima, cuesta..es como 1 hora de caminata en subida, pero la vista que tienen es increíble! lo vale todo!"
5,25 julio 2017,Hermoso Lugar ,Fuimos a la Isla justo en un fiesta religiosa habia danzas de grupos de la zona posteriormente fuimos a almorzar en la casa de un poblador de la Isla el trato muy calido y la comida muy buena ya que nos ofrecio trucha a la plancha y un mate de muña que es digestivo para beber despues de los alimentos. Prometo volver 
