rating,date,coment_title,coment_description
5,7 agosto 2017,azul profundo!!!!!!!!!!,"el lago mas alto del mundo, de una belleza increíble,sus aguas calmas y azules como pocas veces he visto. con sus islas tan particulares. fuimos desde Cusco A Puno . y allí un paseo en lacha por el lago Titicaca y las islas de los Uros y Taquiles. una experiencia absolutamente maravillosa!!!!!!!!!!!"
5,7 agosto 2017,"Muy bonito, interesante visitar las islas flotantes de los Uros","Muy bonito el lago más alto del mundo, el Titicaca o ""puma de piedra"". Verás montones de embarcaciones turísticas recorriéndolo. Una de las opciones para mi más recomendable es la de acercarse hasta las islas flotantes de los Uros y conocer el singular estilo de vida de esta gente que se remonta a tiempos incas. La isla Amantani también es una maravilla, una curiosidad que merece la pena visitar. El trayecto es muy cómodo y agradable, y te atienden en estos barcos muy bien, te tienen entretenido con las explicaciones. Hay muchas posibilidades de recorrido en el Titicaca, como la isla Taquile, otra buena opción. Si no sabes o tienes poco claro qué barco coger, yo recomiendo a Viajes Pacífico. Ellos funcionan muy bien para gestionarlo todo. El paisaje desde el barco es algo monótono por momentos y precioso en otros."
5,7 agosto 2017,Imperdible,"Lugar mágico!!! Inmenso, majestuoso. Las islas de los Uros y Taquile son hermosas. Merecen especial mención la sopa de quinua y la trucha que comí en Taquile"
5,6 agosto 2017,Hermoso lugar!,"El Lago Titicaca es el Lago navegable más alto del mundo (3800 msnm aprox) y en él, se pueden realizar muchas actividades como kayak, paseos en bote, pesca y hay varias islas que se pueden visitar. Muy recomendable siempre y cuando se colabore con su preservación."
4,6 agosto 2017,Vistas muy bonitas,"Lago situado en el altiplano peruano y boliviano. Tiene unas vistas excelentes y parece que el agua es limpia, aunque cuando te acercas y observas la presión del ser humano hace que no sea así (se observan multitud de restos en la superficie). Las autoridades deberían tomar medidas ahora que aún parece recuperable."
5,6 agosto 2017,Lago mítico a 4000 m de altitud snm,"Llegábamos desde el Cañón del Colca un poco afectados del mal de altura o Soroche y fue empezar a navegar por las azules aguas del Titicaca, olvidarnos por completo de ello y empezar a disfrutar de su contemplación... A esa altitud (3810 m) rodeados de agua azul y vislumbrando las cimas nevadas de los Andes bolivianos...Es un autentico privilegio indescriptible, hay que experimentarlo!!! Ah y colofonarlo con las visitas a las islas de Amanantí y Taquile."
5,5 agosto 2017,Una maravilla,"Una maravilla natural en el altiplano del Perú, el agua limpia y cristalina como el cielo, la gente de las islas muy amigables y calidos."
5,4 agosto 2017,Experiencia imperdible,"¡Un lugar fantástico lleno de historia, curiosidades y belleza natural! Sin duda alguna vale la pena conocer esta maravilla sudamericana y enriquecerse de toda la cultura que en ella se encierra."
3,3 agosto 2017,Muy lindo el lago. La excursión poco segura,"Al llegar a Puno recibimos ofertas para hacer excursión a los Uros e isla Taquile. Variaba mucho el precio, uno pedía descuento y te lo hacían. Nos fueron a buscar al hotel. La embarcación muy usada y las medidas de seguridad relativas. No hay que dejar de hacerla, pero podría mejorarse el servicio."
5,3 agosto 2017,Enorme e imponente,"Navegar este lago es aquietar el interior de uno. Realmente es lejos Puno de Cusco, pero con paciencia luego de siete horas de Bus, se llega. Se pueden visitar algunas islas. En mi caso fueron Uros y Taquile y tanto una como la otra fue muy bueno visitarlas. Casi tres horas de regreso navegando, no quiero pensar lo que podría costar en Argentina una excursión de este tipo."
4,1 agosto 2017,Hermosa e interesante experiencia,"Teníamos poco tiempo, así que reservamos una excursión de un solo día, para ver las islas de los Uros y la Isla Taquile.Las Uros son muy bonitas, muy diferentes, aunque tienen un aire 'superturístico' que da algo de pena, aunque se entiende. En algunas islas, incluso, sus 'habitantes' viven en Puno y van a las islas para vender sus artesanías. En la que estuvimos, vivían de verdad seis familias, muy amables todas, y nos enseñaron su forma de vida; después te invitan a comprar las artesanías. Viven de eso, hay que entenderlo, y parece claro que el turismo es ya lo único que les hace no marcharse al continente.Después fuimos a Taquile y nos sorprendió gratamente. La isla es muy bonita, escarpada (se hace dura la subida a 4000 metros de altura), las casitas y la gente tienen un ambiente fantástico, y además viven en una especie de régimen comunal que les hace mantener su esencia y repartir las ganancias del turismo en función del interés general.Además, conocer estas culturas gracias a un guía hizo que el día fuera más completo. El paseo en barco fue muy agradable, a través del lago, y el precio fue muy módico."
5,31 julio 2017,Hermosisimo,"Navegar por el lago titicaca, sus islas y conocer las disferentes culturas que lo habitan fue increible. A toda hora el paisaje es bellisimo y muy relajante."
4,31 julio 2017,visitando las islas flotantes,"Es visita obligada a las islas flotantes de los UROS, hicimos una parada en una de ellas y una de las familias que vive allí nos explico su forma de vida, sus costumbres y la forma de gobierno que tienen para todas las islas y como no, dimos un paseo en una de sus embarcaciones típicas, merece la pena."
5,31 julio 2017,Hermoso!,"Desde el amanecer hasta que se pone el sol es hermoso! Frío y altura, así que vayan despacio, pero se tiene que visitar SI o SI."
5,30 julio 2017,Increible,Un viaje que todxs deberíamos poder hacer en algún momento de nuestras vidas. La energía del lago titicaca se traduce en toda sus islas.
5,29 julio 2017,Good place,Uros Taquile Amantani Chucuito Sillustani etc. Cualquier de estos lugares 100% recomendable ... ....
4,24 julio 2017,Lago imperial,El lago en sí es maravilloso.. Tan grande y con todo su cabal dividido entre Perú y Bolivia. Se hacen tours por la zona para después ir a taquile o a la isla de los uros.
5,24 julio 2017,Paradisíaco en algunos puntos,"No hay mucho para decir desde este sitio geográfico. 3800 metros sobre el nivel del mar. Pertenece a Perú en su mayor parte. Amplia acumulación de agua de tiempos remotos y con evaporación y extracción de la misma que ha hecho bajar su nivel. Leyendas de misterios. Culturas milenarias cercanas. Habitantes de islas flotantes... es para recorrer y aprender. En todo caso actualmente, una importante fuente de recursos turísticos. Pero vale la pena."
4,24 julio 2017,Visita en pareja,Paseo en barca hacia la isla de Huros y más tarde a la isla de Taquile. Vistas bonitas y bantante turismo.
5,19 julio 2017,Impresionante,"Hice el tour full day por Uros y Taquile, y es super recomendado. Es preciosa la vista, las islas flotantes construidas con totora, caminar en ellas, conocer como es el proceso de construcción, conocer las costumbres de sus habitantes...Taquile por otro lado es muy tranquilo, la caminata a pesar que parece agotadora es reconfortante, y comer en casa de alguno de sus habitantes es la mejor parte. "
5,19 julio 2017,Impreionante,"Es impresionante el lago ,inmenso y lleno de historias q vienen del inmperio inca con sus islas tan peculiares donde se aprecia como vive la gente lejos de la modernidad de la ciudad con sus habitos ancestrales y podemos compartir con ellos en la visita q hacemos "
5,17 julio 2017,Sensacional.,"Se siente la magia en este lugar la atencion de los pobladores de la zona muy amables y el recorrido en lancha fue comodo,recomiendo el hospedaje en la isla es una sensacion única"
5,17 julio 2017,Relajante y excepcional,"Se viajo en yate, desde el puerto las tarifas son unicas... el paseo dura aproximadamente unas 3 horas. La vista es genial, conocer las islas flotantes y saber como estas se forman con gran ingenio."
4,16 julio 2017,Esplendido,"El lago navegable de mayor altura en el mundo, definitivamente una parada qud vale la pena incluir en tu recorrido por el Peru. En el puerto en la ciudad de Puno puedes tomar embarcaciones para las isla de los Uros y otros destinos magnificos. Hay un gran malecon para recorrer el lago, justo al frente del puerto encuentras un lindo mercado artesanal donde puedes adquirir productos elaborados a base de alpaca al mejor precio de todo el Peru, recuerda siempre pedir rebaja. Cerca al lago tambien encuentras muchos restaurantes lugareños a precios muy accequibles. El sabado es dia de mercado en la ciudad asi que resulta muy pintoresco caminar de la plaza de armas al lago y disfrutar del mercado."
5,15 julio 2017,Un paisaje de ensueño,"El lago tiene mucho que ofrecer a los visitantes, tanto paisajísticamente como también las expresiones culturales."
4,13 julio 2017,Excelente..!,"Lago Titicaca, un lugar de paijes muy hermosos, mas que un lago es cultura, tradicional.anonadada por su magnitud, que belleza!.hay tantos lugares que conocer en este hermoso país, sólo viajando uno puede ver la realidad y aprender. ni que decir de sus Islas Flotantes y taquile, que mantiene viva su cultura."
5,11 julio 2017,Muy interesante,Merece la pena el soportar el mal de altura para ver como viven Los Uros. La vista al atardecer es maravillosa.
4,9 julio 2017,Espectacular lago por su tamaño,"Merece la pena contratar una excursión de todo el día recorriendo el lago de mas de 160x60 km de largo y ancho. Nosotros visitamos una de las islas flotantes donde viven los nativos, además de la Isla Taquile. Esta muy controlado y no demasiado ""turistizado"",`pero si algo. Eso si, hay que madrugar y conviene contratar una de las lanchas llamadas rápidas."
4,6 julio 2017,En lago más alto del planeta,Vale la pena visitar la isla de la tribu Uros Y realizar la visita alguna de las islas para comprender la cultura de esta civilización milenaria
4,6 julio 2017,Bonito,Es muy bonito el lago y su entorno. Muchos restos de civilizaciones. Lo hicimos en catamarán el paseo por el lago y nos resultó muy interesante.
4,4 julio 2017,Agradable paseo por el lago,Dimos un agradable paseo por el lago para ir a las islas de los Uros y a la isla de Taquilé. Se atraviesan las plantaciones de totora.
5,3 julio 2017,muy hermoso,"el lago titicaca es muy hermoso, la isla flotante de los uros es super majestuosa y la isla natural de taquile es un encanto
mi experiencia fue realmente inolvidable"
1,2 julio 2017,No recomendable,"La experiencia no fue buena, nos llevaron a tres Islas en una solo intentaron vendernos souvenirs que los puedes encontrar en cualquier sitio de Peru, en otra a poner un sello en el pasaporte y en la otra a comer y visitar un centro de artesanía textil. El lago sucio veis bolsas de plástico por doquier."
5,30 junio 2017,Sitio Magico,La paz y buena vibra que se respira en el lugar es incomparable. El color del cielo y de sus agua también lo son.
4,28 junio 2017,Bella vista,"El Titicaca es un bello lago de color azulEnorme como pocos en el mundo Vale la pena navegarlos y conocer a los Uros y su sin igual sistema de vida.La Isla Taquile esta muy sobrevalorada, es bastante menos interesante de lo que uno espera, pero los paquetes turísticos van juntos. Más allá de un par de fotos hacia el lago desde la isla, no hay más"
5,28 junio 2017,Visita imperdible si vas a Puno,"Aunque quizás el Lago Titicaca se ha vuelto una atracción muy turística, aún es posible disfrutar de la grandeza de este lago en tours diarios o tomando los ferries que salen del puerto por libre.La opción del turismo vivencial también es aún posible, pudiendo dormir en alguna de las islas como Uros, Taquile o Amantani. Surcar estas aguas de donde nació el imperio Inca es algo que debería hacer todo viajero que llegue al Perú."
5,25 junio 2017,Excelente experiencia.,"Ir preparados por el soroche, me afectó llegando a Puno, pero descanse 2 hrs y tome un paseo en Puno y al día siguiente hice el recorrido del lago en 1 solo día. Experiencia inolvidable y vale la pena ir a esos lugares. Loa URSS es muy interesante y la gente muy amable y en Tequile está un poco pesada la subida pero las vistas recompensan todo."
