rating,date,coment_title,coment_description
5,30 noviembre 2016,parada imperdible!!! bella vista de la Laguna Umayo,"a sólo 30 min de camino al aeropuerto de Julica, no debes dejar de hacer una parada estratégica antes de ir al aeropuerto o a tu llegada, recorrido corto con vistas maravillosas a la laguna Umayo."
5,29 noviembre 2016,El ocaso,Increíble y mágico lugar al ponerse el solHay que llegar y recorrer el lugar con luz y estar en la cima para ver los últimos rayos del sol caer sobre el lago y poder ver cómo está todo terraseado y tumbas en todo lo que se ve
5,21 noviembre 2016,Lugar mágico lleno de energía ,"Excelente lugar para visitar, ir con calma hacer fotografías, escuchar un poco de historia, hablar con los locales y comprar Artesanías mucho más baratas que en Puno. Un lugar recomendado!!
Los tours cuestan 30 soles por persona aproximadamente. Lo reservamos con titicaca travel."
4,21 noviembre 2016,Las chulpas ,"Un lugar arqueológico lindo, limpio se respira paz atrás se una hermosa laguna, sorprenden las edificaciones tan perfectas."
5,19 noviembre 2016,Lo mejor de Puno,"Las ruinas de Sillustani, en mi viaje fueron lo mejor que visité definitivamente no debes dejar este destino, al momento de subir el guía va llevarte por unas escaleras, te recomiendo el camino largo y no las escaleras porque hay más chulpas y es una experiencia única, jamás olvidaré como mi hermano me llevó con mi silla de ruedas a través de ese camino fue de mucha adrenalina porque a esa altura se siente el esfuerzo al respirar. En el recorrido largo hay muchos sitios donde te pueden salir fotos de película de aventura"
5,17 noviembre 2016,Sitio histórico y paisaje natural muy buenos ,"Pude ir con mi familia reservando el mismo día, te llevan en bus a 30 minutos de Puno a buen precio.El lugar permite ver las Chullpas , hacer comprar, conocer la historia del lugar y en la cima poder disfrutar de la vista al lago cercano.Está vista es espectacular y ahora el clima es bastante bueno."
5,15 noviembre 2016,Monumentos historicos,Excelente ubicación de estas edificaciones construidas por los antiguos habitantes del altiplano. Muy recomendado.
5,13 noviembre 2016,"Chulpas, lago, auquenidos","Visita muy recomendada, los tour son por la tarde. La vista de las chullpas y el lago al llegar a la cima es impresionante. Al regreso se pueden observar algunos auquénidos y probar algunos potajes en una casita de la zona, fueron muy amables."
4,10 noviembre 2016,Ruinas con lago hermoso,"Son unas ruinas simples, que no tienen mucho de interesante mas que fueron funerarias, pero el lago que lo rodea es ... ufff para volver a la ciudad de Puno
Muy muy recomendado si viajas en pareja"
5,7 noviembre 2016,hermoso lugar,"Un recorrido tranquilo, rodeado de hermosa naturaleza y muy bien cuidado para el turista, con explicaciones en castellano.Un recorrido cuidado, se llega por un camino todo asfaltado al lugar con senderos y puestos para comprar artesanías a buen precio"
5,4 noviembre 2016,Increíble lugar,Lugar de fácil acceso. Bastante bien conservado. La vista es espectacular y la energía que se siente es realmente increíble.
5,3 noviembre 2016,La conexión entre entre el misticismo ancestral inca y el espíritu personal desarrollado.,"Es un lugar donde e disfrutado desde los 22, 42, y 66 años, a hora ultimo por mi cumpleaños que fue el 28 de octubre, y ello gracias a que llegue a Puno Nicasio a los 22 a realizar un desarrollo en bien de la comunidad para calificar mi bachillerato "
5,3 noviembre 2016,Bello paisaje,"Aprendi mucho de este lugar, valio la pena visitar a grandes monumentos pre-incas, ademas de observar la laguna Umayo donde se siente mucha energia."
5,1 noviembre 2016,Excelente vista,"No soy mucho de hacer los tours grupales, así que fui por mi cuenta, hay unos buses que te dejan en un cruce y luego unos autos te dejan muy cerquita, solo es una caminata de 10 minutos que llegas a la cima y tienes una excelente vista. y de las chullpas. En la entrada hay un restaurante y venden artesanías también. Un lugar bueno para visitar en un par de horas, si no tienes mucho tiempo."
5,31 octubre 2016,Muy buena vista,"Cercano a Puno, entre la ruta Puno-Juliaca, es un lugar turístico que superará tus expectativas iniciales. Estructuras pre-incas en buen estado de conservación, con una vista espectacular."
5,31 octubre 2016,Tour muy recomendable,"Este tour dura medio dia y nos permite conocer las chullpas de Sillustani, de impresionante tamaño en una zona donde se siente la altura y sopla un viento muy fuerte, pero vale la pena la visita, en el camino de regreso se para en una casa de los campesinos que viven en la zona quienes nos invitaron a probar su papa sancochada con su ""mayonesa"" que es en base a arcilla, además de ricos quesos y pan de quinua.Muy bonita experiencia"
4,26 octubre 2016,Un cementerio diferente,"Buen paseo turistico, se hace en medio dia o menos, el precio del tour ronda los 40 soles. Queda cerca de puno y es un muy interesante lugar para recorrer, la segunda opcion despues de las islas. Hermosos paisajes pero hay que caminar un poco si hay alguien que le cueste hacerlo no es recomendable, mucho viento."
5,21 octubre 2016,Las Chulpas de Sillustani,Sillustani es un lugar impresionante donde podemos observar las Chulpas que fueron construidas como torreones circulares de piedra segun nos explicaron existen 90 de estas Chulpas pero no logramos ver todas por el poco tiempo que tuvimos.Sillustani se encuentra aprox a 3900 msn. por tal motivo debemos tener ropa abrigadora y tambien estar preparado para las lluvias.Espero les sirva la info saludos 
4,13 octubre 2016,Subiendo al Sillustani,"Me impactaron los jeroglíficos en las chullpas, hay restos de humanos (huesos) enterrados en las chullpas, fue un cementerio en la etapa preinca"
4,12 octubre 2016,Sorprendete!,"Es muy impresionante lo imponente de su construcción, es notorio que los que la construyeron tuvieron mucha sabiduría aun contando pocos recursos y sin contar con la tecnología con la que contamos hoy, en conclusión solo decir que tienen que visitar SILLUSTANI."
4,12 octubre 2016,Sillustani - Puno - Peru,"Hermosa vista panorámica del lago un tour arqueológico que muestra las chullpas o fardos funerarios, pequeñas torres de piedra que servían como lugar de entierro en la antigüedad lo mejor es la vista para una excelente toma fotográfica un lugar que no debes dejar de visitar en Puno."
4,7 octubre 2016,No se lo pierdan,"Asusta cuando dicen 3840 m.s.n.m pero es una caminata fácil y tranquila! Realmente lo recomiendo!
Al regreso paran por la casa de una familia, ellos los reciben con queso, pan, papas, todo hecho en casa, hay que darles algunos soles!"
5,5 octubre 2016,Imponente centro Funerario .,"Es un complejo Funerario, y la mas impactante es la Chullpa del lagarto, porque hay esculpido en piedra un lagarto,se dice que alli pudo haber estado los restos mortales de Huayna Capac, una experiencia importante , es que en el ascenso a las Chulpas una pareja de aguilas empezo a planear por sobre nuestras cabezas y segun los sacerdotes incas , este es un muy buen augurio y efectivamente toda nuestra exploracion en el Altiplano fue, muy buena. "
5,2 octubre 2016,Inolvidable,"Si eres de las personas que buscan conocer lugares inolvidables, no puedes saltarte Sillustani.Mucho viento en la cima, pero no importa si lo que verás, será impresionante, en cuanto a belleza, sabiduría, energía y paz, que uno puede encontrar ahí.Abrígate y sal en busca de las chullpas de Sillustani, nunca te arrepentirás."
5,1 octubre 2016,Atardecer increíble!!,"El atardecer es increíble! Es mejor visitarlo en la tarde para ver la puesta del sol, también se pueden visitar las casas que están en el camino a sillustani. El ticket de entrada tiene bajo costo."
5,28 septiembre 2016,Lugar espectacular con una vista mágica,"Sillustani se encuentra un poco alejado de Puno, si cuentan con un grupo pueden tomar un taxi que los lleve y los espere mientras visiten el lugar (lo que yo hice con mi grupo) para que tengan su retorno a Puno asegurado, de lo contrario se puede tomar buses turísticos. Una vez en el lugar, se debe subir un pequeño tramo que tal vez resulte pesado si se sube con apuro por lo que es recomendable tomarse su tiempo, ambos lados del camino presentan puestos de venta de manualidades y recuerdos a precios módicos (no tan barato como en puno pero vale la pena dar un vistazo). Las pequeñas edificaciones o tumbas se encuentras dispersas en toda el área superior, hay unas grandes y otras pequeñas con la rampa de montaje aun intacta, las fotos en horas de la tarde son preciosas. Detrás de la colina hay un lago (Umayo), desde la cima se le puede apreciar y tomar fotos. No dejen de caminar por los alrededores y disfruten el tiempo dentro de Sillustani."
4,28 septiembre 2016,bello,"la subida en muy cansada pero vale la pena , todo es tan bonito , las construcciones de piedra me dejaron muy impresionada ."
5,28 septiembre 2016,Impresionante vistas de los Andes,"Me pareció alucinante. Fui muy temprano en la mañana con una amiga de Alemania y nuestro propio guía y la experiencia de sentirse en un lugar remoto, acompañado del hermoso e increíble Lago Umayo."
4,27 septiembre 2016,"Hermoso y con excelente, hermosa vista del lago mas alto no navegable","Me costo subir por la altura geográfica, pero valió el cansancio, hermosa vista del atardecer y sus ruinas son geniales."
5,22 septiembre 2016,De ensueño,"Que bonito paisaje que se ve desde allí, hermoso muy bello
Recomiendo venir a Sillustani a visitar el lugar"
4,21 septiembre 2016,magico,"el lago es enorme , con mucha gente muy agradable y amigable en cada parada los del lugar te explicaban todo sobre ellos , si vas a puno si o si al lago tienes que ir ."
5,12 septiembre 2016,Una vista unica!,"Las ruinas sincero las mas lindas o majestuosas son bonitas, sin embargo la vista del lago que hay detrás de las ruinas es espectacular. Alucinante, como dirían mis amigos peruanos."
4,11 septiembre 2016,Una vista impresionante y contacto con la naturaleza,"A pesar de estar algo alejado de la ciudad, Sillustani es un lugar muy bello que se debe visitar si se viaja a Puno."
4,8 septiembre 2016,Hermosa vista y construcciones,"En una península de la laguna Umayo, a 33 km de la ciudad Puno, se encuentra el sitio arqueológico de Sillustani, un cementerio donde se pueden ver una serie de impresionantes tumbas pertenecientes a la cultura Kolla Mas tarde mejoradas por los Incas.Llegando al final del recorrido de las tumbas nos encontramos con un espejo de agua y una isla como meseta con una vista inolvidable, no dejen de llegar hasta el final aunque estén cansados vale la pena llegar al balcón sur para admirar el paisaje."
5,5 septiembre 2016,Fantastico Lugar!,"Un lugar donde puedes conocer un poco más de la cultura Inca, una zona de arquitectura antigua acompañada de un lago, con una hermosa vista excelente para los viajeros que aman las fotos con la naturaleza. Sin lugar a dudas tienes que visitarlo, el tour oscila entre los 30 a 50 soles "
4,31 agosto 2016,Sillustani,Está ubicado a unos 35/40 minutos de la plaza. Es recomendable contratar a un guía ya que de lo contrario no entenderás muy bien lo que estás viendo. La vista desde las chullpas es linda. Vale la pena visitarlo.
5,29 agosto 2016,El mejor,Maravilloso con un agradable historia e increibles vistas panoramicas ademas con un buen guia en ingles
4,29 agosto 2016,tumbas en forma de torre,"es un lugar sagrado para la cultura Kolla en el que hay varias tumbas en forma de torre. Las vistas del lago son espectaculares, solo por eso ya merece la pena la visita.Hay varias tiendas y baños en el camino que va desde el parking al centro arquelogico"
4,25 agosto 2016,Interesante lugar arqueológico,Interesante lugar arqueológico con bonitas vistas de un lago con una isla solitaria. La historia del lugar está relatada en paneles (no siempre bien conservados). Puede visitarse paseando por los senderos indicados en algo más de una hora.
3,24 agosto 2016,vistas,"es una especie de cementerio para gente rica de la época de los incas, pero no tiene especial interés excepto las vistas al lago y la tranquilidad y limpieza del aire"
5,24 agosto 2016,INCREIBLE!,Sin duda es un lugar mágico!. La laguna de umayo un atractivo que no podemos dejar de lado si visitamos la reserva.
